109,264.383,201.5,1
110,265.424,194.869,1
111,267.976,208.111,1
112,272.218,187.568,1
113,275.199,196.881,1
114,281.512,193.436,1
115,282.56,198.533,1
116,283.104,202.56,1
117,284.464,215.55,1
118,286.95,198.506,1
119,288.923,213.113,1
120,289.933,208.837,1
121,290.501,200.067,1
122,292.782,209.527,1
123,295.307,185.377,1
124,296.686,208.971,1
125,300.462,210.472,1
126,301.987,213.201,1
127,303.553,213.944,1
128,13.354,264.529,2
129,16.103,255.247,2
130,17.339,249.372,2
131,18.137,258.655,2
132,19.608,265.248,2
133,21.247,262.794,2
134,22.098,281.747,2
135,22.758,242.831,2
136,23.345,251.326,2
137,23.635,245.377,2
138,24.691,273.256,2
139,26.117,244.136,2
140,27.203,257.622,2
141,28.94,244.752,2
142,29.936,234.543,2
143,30.809,233.232,2
144,31.169,284.702,2
145,32.489,266.777,2
146,32.93,271.838,2
147,33.591,283.933,2
148,33.773,281.922,2
149,34.513,276.181,2
150,34.652,252.158,2
151,35.524,243.571,2
152,35.876,243.583,2
153,37.343,233.625,2
154,38.62,246.751,2
155,40.455,255.385,2
156,41.524,284.287,2
157,42.817,248.056,2
158,44.067,281.238,2
159,45.476,271.387,2
160,46.187,286.244,2
161,47.739,252.702,2
162,48.338,258.763,2
163,48.994,234.513,2
164,49.857,253.511,2
165,50.245,237.932,2
166,50.976,267.189,2
167,51.328,270.145,2
168,51.66,262.632,2
169,53.837,292.781,2
170,54.617,291.696,2
171,54.983,230.195,2
172,55.211,290.125,2
173,56.785,252.76,2
174,58.204,276.242,2
175,59.035,272.023,2
176,59.624,282.485,2
177,60.396,231.942,2
178,61.014,242.437,2
179,61.448,245.848,2
180,62.185,263.182,2
181,62.725,245.593,2
182,63.76,274.755,2
183,64.487,237.96,2
184,64.713,252.737,2
185,65.05,227.462,2
186,65.823,290.489,2
187,66.296,267.64,2
188,67.832,281.385,2
189,68.888,226.002,2
190,69.967,246.5,2
191,70.286,260.492,2
192,71.834,228.468,2
193,72.206,243.232,2
194,72.789,287.178,2
195,73.157,293.775,2
196,73.85,264.688,2
197,74.708,264.807,2
198,75.394,254.897,2
199,76.311,243.142,2
200,76.972,287.451,2
201,77.989,230.004,2
202,78.233,266.766,2
203,78.502,237.794,2
204,79.202,287.122,2
205,79.272,242.156,2
206,79.722,264.361,2
207,80.199,298.082,2
208,81.069,261.888,2
209,81.534,276.974,2
210,81.913,237.585,2
211,83.034,247.402,2
212,83.679,240.902,2
213,83.855,297.607,2
214,84.888,253.396,2
215,85.499,236.795,2
216,86.941,232.489,2
217,87.406,299.783,2
218,88.392,237.048,2
219,88.701,250.651,2
220,88.982,299.489,2
221,89.319,226.7,2
222,90.41,257.448,2
223,90.58,231.072,2
224,91.23,262.604,2
225,92.209,222.15,2
226,92.786,227.418,2
227,93.554,293.737,2
228,93.768,293.591,2
229,94.697,258.708,2
230,95.536,237.686,2
231,96.182,228.088,2
232,96.715,223.257,2
233,97.527,273.821,2
234,97.685,278.438,2
235,98.38,284.748,2
236,99.108,296.813,2
237,99.767,224.9,2
238,100.165,222.073,2
239,100.778,278.911,2
240,101.931,266.622,2
241,102.84,240.178,2
242,103.131,239.699,2
243,103.347,251.559,2
244,103.919,268.385,2
245,104.593,279.342,2
246,104.851,266.407,2
247,105.187,268.4,2
248,105.396,267.244,2
249,105.877,248.509,2
250,106.187,280.048,2
251,106.267,221.253,2
252,106.699,250.833,2
253,107.251,233.71,2
254,107.427,264.254,2
255,107.743,239.853,2
256,108.98,262.284,2
257,109.713,272.873,2
258,109.967,298.248,2
259,110.534,224.346,2
260,110.823,229.572,2
261,111.309,226.288,2
262,111.731,278.228,2
263,113.107,268.624,2
264,113.726,289.755,2
265,113.971,233.849,2
266,114.502,226.788,2
267,114.867,299.812,2
268,115.386,274.375,2
269,116.25,285.816,2
270,116.901,239.932,2
271,117.588,279.468,2
272,117.808,296.526,2
273,117.991,296.388,2
274,118.793,226.169,2
275,119.412,292.521,2
276,119.916,279.182,2
277,120.435,281.88,2
278,121.329,271.627,2
279,122.254,274.67,2
280,122.962,272.851,2
281,123.476,263.763,2
282,123.817,290.177,2
283,124.895,225.312,2
284,125.876,237.528,2
285,126.299,248.847,2
286,127.881,277.424,2
287,128.782,258.494,2
288,129.474,259.443,2
289,129.986,263.765,2
290,130.248,254.418,2
291,130.953,288.629,2
292,132.874,236.928,2
293,133.637,287.142,2
294,134.173,262.139,2
295,135.02,242.398,2
296,135.631,288.789,2
297,136.99,279.42,2
298,137.468,248.605,2
299,138.208,250.879,2
300,139.394,251.962,2
301,140.295,288.066,2
302,140.989,255.222,2
303,141.315,270.173,2
304,141.852,235.406,2
305,142.609,245.018,2
306,143.009,238.399,2
307,143.719,276.511,2
308,144.26,231.112,2
309,145.175,256.033,2
310,145.439,275.743,2
311,145.89,252.356,2
312,146.859,269.907,2
313,147.058,258.492,2
314,147.155,235.835,2
315,147.203,236.173,2
316,148.38,258.14,2
317,149.106,257.056,2
318,149.431,255.84,2
319,150.654,287.67,2
320,151.7,255.743,2
321,152.675,261.621,2
322,153.978,271.106,2
323,155.048,286.331,2
324,156.319,265.01,2
325,157.05,285.03,2
326,158.213,278.882,2
327,158.962,243.196,2
328,161.138,237.596,2
329,161.646,243.994,2
330,163.331,280.859,2
331,164.213,281.869,2
332,164.773,282.94,2
333,165.059,242.019,2
334,165.281,280.402,2
335,166.042,248.031,2
336,167.623,242.272,2
337,168.128,276.198,2
338,168.464,268.973,2
339,169.483,267.895,2
340,170.249,249.485,2
341,170.979,273.265,2
342,171.513,253.62,2
343,171.783,269.142,2
344,172.844,257.272,2
345,173.952,265.78,2
346,174.138,270.815,2
347,175.856,272.269,2
348,177.18,255.497,2
349,177.257,264.482,2
350,178.95,243.888,2
351,181.542,281.885,2
352,182.722,251.107,2
353,183.453,267.579,2
354,184.185,246.987,2
355,185.341,270.505,2
356,186.511,242.978,2
357,188.91,241.019,2
358,191.666,243.181,2
359,192.627,275.928,2
360,194.441,269.436,2
361,195.761,262.548,2
362,196.945,247.552,2
363,197.076,274.643,2
364,198.511,272.877,2
365,200.067,270.562,2
366,200.776,269.116,2
367,202.842,259.868,2
368,203.896,244.526,2
369,204.787,250.219,2
370,205.469,248.346,2
371,208.056,258.037,2
372,208.684,259.333,2
373,210.158,265.929,2
374,210.741,245.633,2
375,213.053,239.042,2
376,213.685,254.623,2
377,214.879,253.977,2
378,216.027,264.996,2
379,217.35,266.199,2
380,218.58,255.904,2
381,218.852,243.589,2
382,219.705,242.826,2
383,221.495,236.117,2
384,223.711,242.644,2
385,224.354,259.331,2
386,225.566,248.478,2
387,229.354,237.398,2
388,233.129,236.923,2
389,233.311,258.28,2
390,234.903,256.115,2
391,236.158,240.551,2
392,237.976,253.329,2
393,239.34,251.177,2
394,240.348,244.397,2
395,243.132,254.789,2
396,243.505,248.39,2
397,244.731,247.555,2
398,245.48,255.893,2
399,247.504,258.892,2
400,249.927,234.034,2
401,251.727,260.918,2
402,252.992,248.801,2
403,254.104,251.732,2
404,255.41,243.183,2
405,258.885,236.008,2
406,260.153,258.965,2
407,261.686,253.904,2
408,264.961,245.82,2
409,267.765,254.765,2
410,271.931,253.244,2
411,272.186,246.484,2
412,273.159,248.205,2
413,274.679,256.092,2
414,276.12,238.06,2
415,277.313,240.625,2
416,278.117,262.051,2
417,280.711,258.076,2
418,281.716,246.601,2
419,281.94,236.785,2
420,282.711,249.692,2
421,283.115,263.584,2
422,283.983,257.348,2
423,284.543,263.316,2
424,287.046,262.162,2
425,288.927,260.541,2
426,289.315,255.218,2
427,289.943,250.361,2
428,291.608,267.339,2
429,291.955,267.281,2
430,292.398,252.325,2
431,293.017,255.158,2
432,295.004,260.365,2
433,296.183,237.238,2
434,297.623,252.161,2
435,298.424,264.142,2
436,299.807,263.045,2
437,300.557,269.025,2
438,304.204,271.556,2
439,307.425,274.677,2
440,308.161,273.136,2
441,308.928,247.987,2
442,310.057,251.42,2
443,313.136,266.045,2
444,313.672,247.666,2
445,314.848,254.205,2
446,317.095,273.844,2
447,318.449,266.77,2
448,318.858,277.693,2
449,320.149,245.128,2
450,320.88,254.928,2
451,321.587,243.537,2
452,323.345,257.64,2
453,324.518,243.11,2
454,325.259,254.743,2
455,326.596,254.017,2
456,327.833,249.55,2
457,328.233,263.65,2
458,329.356,264.379,2
459,331.098,264.241,2
460,333.338,276.376,2
461,334.236,263.988,2
462,335.585,269.761,2
463,336.776,245.851,2
464,337.25,243.518,2
465,338.656,262.053,2
466,339.143,237.759,2
467,340.372,273.623,2
468,341.517,282.249,2
469,342.655,280.406,2
470,343.522,269.317,2
471,344.314,252.462,2
472,344.967,243.995,2
473,347.038,255.476,2
474,347.652,285.927,2
475,348.419,273.871,2
476,348.735,244.499,2
477,349.448,246.822,2
478,349.757,286.903,2
479,349.886,271.844,2
480,351.663,274.561,2
481,352.21,235.047,2
482,352.711,252.672,2
483,354.288,235.336,2
484,354.766,253.537,2
485,356.356,250.344,2
486,356.632,270.577,2
487,357.71,243.756,2
488,358.554,270.689,2
489,358.852,276.35,2
490,360.086,259.86,2
491,360.788,271.746,2
492,362.224,276.787,2
493,362.946,254.075,2
494,363.594,272.175,2
495,363.749,296.325,2
496,364.26,266.056,2
497,365.446,264.773,2
498,365.78,289.731,2
499,367.157,276.706,2
500,367.698,278.978,2
501,368.132,265.631,2
502,368.667,235.202,2
503,369.802,277.56,2
504,370.829,225.197,2
505,372.405,228.113,2
506,373.835,270.518,2
507,374.024,269.535,2
508,374.702,226.626,2
509,375.341,276.45,2
510,376.196,241.588,2
511,376.595,237.067,2
512,377.026,266.93,2
513,377.092,248.07,2
514,377.393,220.006,2
515,377.831,248.255,2
516,378.371,274.317,2
517,378.5,240.02,2
518,379.145,225.451,2
519,379.454,269.72,2
520,379.639,234.918,2
521,381.229,286.043,2
522,381.421,267.62,2
523,381.813,230.739,2
524,382.338,262.01,2
525,382.845,234.506,2
526,383.098,241.973,2
527,383.557,292.124,2
528,384.073,230.751,2
529,384.686,262.532,2
530,385.559,291.054,2
531,386.265,300.405,2
532,386.731,275.618,2
533,387.253,226.958,2
534,387.448,226.627,2
535,387.822,289.82,2
536,388.107,260.38,2
537,388.736,233.743,2
538,388.97,291.242,2
539,389.399,243.022,2
540,390.715,226.094,2
541,392.665,264.428,2
542,393.032,288.458,2
543,394.425,298.366,2
544,394.91,252.065,2
545,395.928,301.856,2
546,396.136,276.809,2
547,396.765,263.377,2
548,397.189,235.132,2
549,397.463,229.396,2
550,397.862,259.51,2
551,398.33,243.374,2
552,398.63,235.251,2
553,399.487,228.996,2
554,400.102,245.483,2
555,400.213,246.726,2
556,400.6,276.768,2
557,401.105,273.561,2
558,401.597,254.28,2
559,402.147,286.638,2
560,402.891,297.832,2
561,404.28,297.829,2
562,404.364,291.647,2
563,404.952,289.539,2
564,405.164,293.44,2
565,405.487,295.939,2
566,405.846,282.933,2
567,406.319,231.514,2
568,406.818,266.06,2
569,408.352,273.228,2
570,409.058,243.858,2
571,409.322,255.152,2
572,409.623,289.933,2
573,409.888,269.07,2
574,410.876,287.778,2
575,411.207,262.768,2
576,411.46,247.458,2
577,412.459,236.835,2
578,413.229,275.968,2
579,413.701,227.171,2
580,414.651,238.275,2
581,414.779,235.505,2
582,415.267,261.513,2
583,416.077,257.898,2
584,416.318,282.917,2
585,416.889,291.509,2
586,417.761,268.451,2
587,418.445,259.976,2
588,419.217,268.525,2
589,420.531,291.445,2
590,420.635,232.499,2
591,420.819,276.785,2
592,421.354,250.434,2
593,421.532,231.376,2
594,421.91,293.441,2
595,422.133,292.868,2
596,423.156,234.235,2
597,424.009,252.468,2
598,424.881,241.292,2
599,425.677,279.174,2
600,426.503,250.416,2
601,426.682,246.638,2
602,427.451,233.268,2
603,429.061,266.166,2
604,429.557,277.432,2
605,430.013,234.895,2
606,430.835,247.6,2
607,432.029,267.743,2
608,432.396,237.085,2
609,433.005,254.057,2
610,433.448,245.556,2
611,434.83,289.099,2
612,435.734,248.008,2
613,436.958,238.21,2
614,437.521,286.103,2
615,437.817,256.183,2
616,438.218,231.246,2
617,438.6,236.97,2
618,439.448,240.77,2
619,440.103,251.244,2
620,440.686,266.626,2
621,441.449,238.77,2
622,441.867,233.186,2
623,442.566,237.036,2
624,443.651,239.602,2
625,444.093,253.062,2
626,445.336,273.26,2
627,446.434,246.71,2
628,446.862,244.73,2
629,447.864,238.768,2
630,449.021,240.921,2
631,449.613,253.74,2
632,451.683,265.286,2
633,452.213,242.38,2
634,453.724,258.44,2
635,454.921,263.766,2
636,455.359,280.24,2
637,456.722,272.881,2
638,457.717,265.404,2
639,458.617,240.381,2
640,459.11,263.377,2
641,459.967,275.32,2
642,460.796,266.038,2
643,461.696,277.385,2
644,463.472,260.844,2
645,464.852,273.706,2
646,466.705,261.183,2
647,20.026,88.356,3
648,20.925,67.44,3
649,22.487,51.786,3
650,22.816,79.416,3
651,23.583,45.891,3
652,24.731,71.788,3
653,25.363,83.041,3
654,25.619,35.879,3
655,25.866,104.418,3
656,26.267,98.659,3
657,27.143,86.854,3
658,27.569,63.439,3
659,28.136,52.202,3
660,28.708,70.1,3
661,30.002,86.534,3
662,30.529,50.283,3
663,31.439,59.06,3
664,31.778,31.64,3
665,32.362,60.976,3
666,33.102,42.576,3
667,33.816,63.395,3
668,34.528,42.59,3
669,35.083,82.876,3
670,35.587,35.094,3
671,35.876,84.028,3
672,36.332,44.874,3
673,38.016,63.307,3
674,38.977,101.356,3
675,39.977,35.651,3
676,40.739,101.634,3
677,41.284,99.463,3
678,41.571,70.988,3
679,42.029,96.977,3
680,42.703,42.245,3
681,43.616,99.011,3
682,44.274,97.434,3
683,44.549,96.843,3
684,45.227,64.844,3
685,46.879,105.358,3
686,47.229,41.339,3
687,47.812,73.61,3
688,48.172,37.776,3
689,48.445,101.597,3
690,48.882,96.462,3
691,49.213,37.181,3
692,50.837,68.983,3
693,52.087,39.576,3
694,52.683,97.493,3
695,52.851,70.693,3
696,53.586,44.759,3
697,53.813,74.661,3
698,54.275,39.558,3
699,54.604,68.79,3
700,55.701,41.258,3
701,56.304,103.478,3
702,56.559,48.611,3
703,57.978,73.95,3
704,58.987,83.099,3
705,59.405,72.465,3
706,60.345,84.563,3
707,60.88,56.087,3
708,61.323,91.239,3
709,61.968,78.091,3
710,62.304,41.51,3
711,63.227,76.938,3
712,64.075,76.453,3
713,65.2,45.738,3
714,65.767,74.248,3
715,66.027,59.45,3
716,66.414,49.308,3
717,67.068,54.264,3
718,67.789,33.516,3
719,68.005,90.836,3
720,68.44,84.09,3
721,69.243,73.506,3
722,69.941,67.454,3
723,70.515,76.681,3
724,70.619,68.005,3
725,71.443,62.345,3
726,72.225,73.661,3
727,72.823,55.906,3
728,73.081,57.281,3
729,74.597,88.148,3
730,74.891,92.013,3
731,75.352,42.168,3
732,76.402,46.526,3
733,76.924,97.468,3
734,77.354,42.696,3
735,77.609,49.547,3
736,77.998,51.452,3
737,78.273,67.935,3
738,78.672,81.344,3
739,79.841,37.471,3
740,80.276,99.507,3
741,80.807,66.626,3
742,81.264,37.297,3
743,82.573,43.318,3
744,82.845,62.738,3
745,84.769,33.369,3
746,84.95,46.428,3
747,85.31,69.209,3
748,85.528,43.019,3
749,86.174,87.7,3
750,87.064,45.155,3
751,87.264,41.933,3
752,87.621,79.009,3
753,88.04,42.651,3
754,88.358,83.503,3
755,88.661,50.492,3
756,89.681,62.352,3
757,89.819,35.2,3
758,90.149,80.837,3
759,90.417,86.464,3
760,91.178,93.144,3
761,92.234,58.324,3
762,93.43,69.424,3
763,93.843,43.443,3
764,94.526,86.049,3
765,95.324,53.04,3
766,95.511,60.079,3
767,96.416,65.625,3
768,97.569,67.92,3
769,98.308,100.305,3
770,99.007,36.435,3
771,99.209,63.846,3
772,99.495,57.019,3
773,100.154,79.893,3
774,101.63,77.737,3
775,102.822,77.927,3
776,103.06,40.985,3
777,103.86,81.621,3
778,104.769,81.393,3
779,106.071,100.828,3
780,106.567,76.381,3
781,107.638,40.477,3
782,108.238,49.247,3
783,108.426,78.291,3
784,109.009,50.542,3
785,109.879,93.396,3
786,111.307,36.873,3
787,111.949,77.803,3
788,112.188,68.448,3
789,112.91,82.451,3
790,113.441,72.41,3
791,113.821,42.075,3
792,114.246,94.967,3
793,114.784,36.421,3
794,115.213,73.147,3
795,115.343,41.516,3
796,115.8,47.128,3
797,116.291,63.513,3
798,116.894,38.559,3
799,117.562,65.505,3
800,117.75,43.494,3
801,118.667,84.298,3
802,119.687,80.956,3
803,120.488,97.901,3
804,121.28,94.189,3
805,122.338,60.263,3
806,123.958,88.871,3
807,124.635,97.045,3
808,124.823,56.081,3
809,126.011,49.435,3
810,126.736,61.51,3
811,126.961,78.826,3
812,127.27,76.188,3
813,128.959,67.193,3
814,129.687,75.267,3
815,131.082,49.239,3
816,131.513,92.707,3
817,131.874,48.172,3
818,132.207,70.671,3
819,132.473,78.561,3
820,132.883,82.874,3
821,133.179,90.397,3
822,133.755,93.225,3
823,134.411,80.027,3
824,136.888,63.247,3
825,137.557,82.487,3
826,138.322,52.055,3
827,139.097,88.59,3
828,139.247,52.484,3
829,139.864,81.763,3
830,140.329,90.265,3
831,140.81,52.179,3
832,141.162,61.581,3
833,141.492,92.94,3
834,142.308,63.537,3
835,143.042,57.887,3
836,144.075,50.124,3
837,145.616,70.385,3
838,146.775,77.422,3
839,147.703,84.201,3
840,148.922,42.972,3
841,149.038,75.295,3
842,149.587,42.701,3
843,149.917,59.291,3
844,152.073,43.234,3
845,152.474,95.42,3
846,152.883,71.206,3
847,153.719,87.626,3
848,154.131,96.51,3
849,154.392,46.112,3
850,154.686,39.223,3
851,155.18,69.093,3
852,156.204,81.21,3
853,156.851,91.208,3
854,157.62,88.902,3
855,158.011,88.12,3
856,158.285,88.965,3
857,158.606,42.57,3
858,161.177,77.037,3
859,161.465,71.657,3
860,162.31,89.163,3
861,163.53,88.975,3
862,163.767,65.833,3
863,165.344,62.451,3
864,167.697,82.038,3
865,168.233,60.035,3
866,168.664,54.343,3
867,169.22,83.732,3
868,170.695,75.392,3
869,170.993,67.087,3
870,171.253,69.994,3
871,171.6,72.319,3
872,172.086,54.77,3
873,174.307,63.59,3
874,174.961,51.181,3
875,175.306,57.132,3
876,175.675,85.154,3
877,176.225,60.676,3
878,177.422,48.042,3
879,178.532,38.528,3
880,179.289,38.267,3
881,180.322,61.561,3
882,182.166,40.855,3
883,182.69,50.331,3
884,183.39,85.896,3
885,183.61,68.512,3
886,184.591,76.374,3
887,185.472,74.38,3
888,185.61,77.854,3
889,185.938,60.224,3
890,186.136,61.699,3
891,186.442,64.75,3
892,186.704,91.046,3
893,187.69,62.835,3
894,187.95,91.721,3
895,188.717,59.453,3
896,189.725,55.706,3
897,190.862,47.475,3
898,191.617,93.426,3
899,192.774,57.081,3
900,193.39,69.729,3
901,194.738,88.856,3
902,194.948,85.251,3
903,196.382,61.135,3
904,197.382,91.451,3
905,198.151,70.459,3
906,198.896,92.014,3
907,199.346,45.374,3
908,200.184,90.579,3
909,200.288,71.313,3
910,201.004,94.303,3
911,202.27,44.882,3
912,203.374,66.095,3
913,205.069,75.118,3
914,205.719,50.086,3
915,206.605,39.759,3
916,207.196,44.224,3
917,208.581,88.991,3
918,209.378,74.42,3
919,210.508,66.553,3
920,211.211,87.259,3
921,212.047,62.406,3
922,213.648,56.196,3
923,214.136,52.492,3
924,215.333,62.461,3
925,215.711,51.128,3
926,216.664,89.533,3
927,216.957,58.002,3
928,217.56,89.709,3
929,218.142,62.487,3
930,218.712,62.188,3
931,219.774,43.489,3
932,220.216,86.898,3
933,220.599,79.91,3
934,222.071,52.333,3
935,223.48,72.01,3
936,224.339,72.518,3
937,225.532,41.204,3
938,226.199,90.138,3
939,226.773,53.108,3
940,227.091,49.349,3
941,229.049,72.15,3
942,229.812,56.575,3
943,230.128,74.606,3
944,232.164,81.685,3
945,233.352,61.882,3
946,234.184,72.322,3
947,234.561,68.49,3
948,235.12,63.464,3
949,236.365,58.842,3
950,237.963,43.493,3
951,239.496,52.424,3
952,240.379,79.313,3
953,241.285,56.515,3
954,242.707,86.626,3
955,243.848,73.486,3
956,244.328,50.502,3
957,245.503,58.238,3
958,247.604,88.236,3
959,249.017,75.836,3
960,249.916,41.877,3
961,250.626,76.032,3
962,251.214,75.53,3
963,252.941,78.521,3
964,256.725,44.221,3
965,257.692,79.27,3
966,258.448,43.265,3
967,259.4,60.697,3
968,260.526,64.885,3
969,260.949,61.861,3
970,262.137,65.716,3
971,263.49,68.789,3
972,264.564,83.02,3
973,265.939,85.714,3
974,267.149,71.208,3
975,267.577,64.794,3
976,268.566,64.402,3
977,268.832,62.947,3
978,270.193,61.842,3
979,270.907,75.431,3
980,272.251,76.767,3
981,274.057,57.467,3
982,274.713,56.921,3
983,275.826,85.578,3
984,276.736,55.24,3
985,276.994,50.804,3
986,278.203,44.936,3
987,278.654,80.64,3
988,279.981,85.693,3
989,280.538,46.481,3
990,281.017,46.503,3
991,281.581,52.053,3
992,281.775,56.956,3
993,282.448,83.449,3
994,284.784,85.639,3
995,285.346,84.195,3
996,285.816,83.059,3
997,286.705,87.379,3
998,287.922,68.7,3
999,288.775,55.605,3
1000,290.721,72.844,3
1001,291.944,48.623,3
1002,293.111,66.996,3
1003,295.278,57.284,3
1004,297.164,81.626,3
1005,297.622,77.822,3
1006,300.619,54.293,3
1007,301.24,67.744,3
1008,302.009,45.413,3
1009,302.212,71.154,3
1010,303.245,71.639,3
1011,304.637,46.342,3
1012,305.991,68.517,3
1013,307.776,63.824,3
1014,308.773,64.917,3
1015,309.122,66.194,3
1016,310.161,77.431,3
1017,311.262,80.928,3
1018,312.144,76.836,3
1019,312.881,78.538,3
1020,314.322,61.281,3
1021,315.441,46.009,3
1022,316.111,67.115,3
1023,318.039,67.135,3
1024,320.769,74.333,3
1025,322.16,78.744,3
1026,323.978,50.357,3
1027,326.427,72.615,3
1028,327.47,59.251,3
1029,328.444,61.955,3
1030,329.155,45.002,3
1031,330.036,80.932,3
1032,331.706,48.948,3
1033,334.272,46.132,3
1034,335.207,50.155,3
1035,336.559,52.831,3
1036,337.243,55.359,3
1037,338.274,74.516,3
1038,339.262,48.903,3
1039,340.858,74.988,3
1040,341.722,79.242,3
1041,342.302,67.469,3
1042,343.49,81.079,3
1043,344.244,49.789,3
1044,346.019,48.244,3
1045,347.603,67.166,3
1046,348.298,63.024,3
1047,349.743,76.385,3
1048,350.902,48.533,3
1049,351.801,78.05,3
1050,352.975,72.493,3
1051,354.22,70.427,3
1052,355.118,71.092,3
1053,356.428,78.265,3
1054,357.412,70.52,3
1055,357.851,57.674,3
1056,361.262,61.678,3
1057,362.116,74.956,3
1058,363.833,69.576,3
1059,364.162,50.608,3
1060,365.168,70.519,3
1061,366.817,79.558,3
1062,367.494,63.749,3
1063,368.624,70.051,3
1064,369.742,53.672,3
1065,370.865,76.36,3
1066,371.122,77.172,3
1067,371.939,70.299,3
1068,372.808,54.15,3
1069,373.894,74.103,3
1070,375.607,75.367,3
1071,375.795,64.978,3
1072,378.162,76.049,3
1073,379.772,73.963,3
1074,381.339,78.152,3
1075,381.711,64.804,3
1076,384.332,69.501,3
1077,386.181,48.463,3
1078,387.533,49.403,3
1079,388.474,48.509,3
1080,389.93,73.889,3
1081,390.384,59.937,3
1082,391.786,72.13,3
1083,392.926,63.488,3
1084,393.553,67.943,3
1085,394.626,78.583,3
1086,395.643,65.311,3
1087,396.715,61.735,3
1088,399.499,55.847,3
1089,400.204,61.959,3
1090,400.882,48.857,3
1091,401.445,53.554,3
1092,401.961,72.637,3
1093,402.865,50.064,3
1094,404.213,58.824,3
1095,405.133,59.514,3
1096,406.462,75.161,3
1097,407.734,61.151,3
1098,409.517,76.146,3
1099,410.738,55.98,3
1100,412.46,48.352,3
1101,414.745,59.642,3
1102,416.578,58.682,3
1103,417.472,72.913,3
1104,419.479,61.671,3
1105,421.539,65.509,3
1106,422.855,57.896,3
1107,423.308,72.312,3
1108,424.876,63.659,3
1109,427.301,52.866,3
1110,428.306,56.496,3
1111,429.491,63.914,3
1112,431.457,51.741,3
1113,431.817,52.7,3
1114,433.348,54.709,3
1115,434.718,55.796,3
1116,435.7,59.384,3
1117,436.188,52.454,3
1118,438.046,50.671,3
1119,439.489,51.076,3
1120,440.297,51.044,3
1121,442.533,59.002,3
1122,444.359,57.847,3
1123,445.847,63.321,3
1124,447.009,53.556,3
1125,448.248,59.269,3
1126,449.252,55.079,3
1127,451.058,56.084,3
1128,452.231,60.751,3
1129,455.288,73.972,3
1130,480.872,334.831,4
1131,485.216,241.477,4
1132,486.035,325.079,4
1133,486.356,232.863,4
1134,486.759,278.795,4
1135,487.7,327.89,4
1136,488.121,266.233,4
1137,488.824,188.719,4
1138,489.661,208.594,4
1139,490.141,317.891,4
1140,491.006,262.795,4
1141,491.867,273.072,4
1142,492.522,349.435,4
1143,493.272,348.466,4
1144,493.839,175.772,4
1145,494.508,372.029,4
1146,494.83,174.778,4
1147,495.311,262.529,4
1148,495.699,232.135,4
1149,495.73,175.982,4
1150,496.058,311.919,4
1151,496.213,346.151,4
1152,497.08,251.411,4
1153,497.592,277.648,4
1154,498.615,321.004,4
1155,499.348,327.046,4
1156,500.261,264.723,4
1157,500.896,228.076,4
1158,502.061,308.524,4
1159,502.412,273.52,4
1160,503.806,193.192,4
1161,505.413,338.048,4
1162,506.234,203.63,4
