java A1_G6_t2 ./database/groceries.csv 0.15
[soda] 0.17437722419928825
[21] 0.0107
[22] 0.0107
[256] 0.0107
[50] 0.0107
[58] 0.0107
[281] 0.0107
[173] 0.0107
[179] 0.0107
[72] 0.0107
[83] 0.0107
[922] 0.0108
[600] 0.0108
[730] 0.0108
[982] 0.0108
[985] 0.0108
[509] 0.0108
[517] 0.0108
[884] 0.0108
[896] 0.0108
[302] 0.0108
[681] 0.0108
[565] 0.0108
[567] 0.0108
[205] 0.0108
[211] 0.0108
[343] 0.0108
[110] 0.0108
[595] 0.0108
[245] 0.0108
[391] 0.0108
[57] 0.0108
[82] 0.0108
[190] 0.0108
[802] 0.0109
[704] 0.0109
[717] 0.0109
[737] 0.0109
[983] 0.0109
[870] 0.0109
[877] 0.0109
[761] 0.0109
[427] 0.0109
[678] 0.0109
[315] 0.0109
[471] 0.0109
[111] 0.0109
[113] 0.0109
[137] 0.0109
[379] 0.0109
[380] 0.0109
[381] 0.0109
[266] 0.0109
[156] 0.0109
[177] 0.0109
[92] 0.0109
[807] 0.011
[722] 0.011
[733] 0.011
[512] 0.011
[636] 0.011
[415] 0.011
[536] 0.011
[666] 0.011
[312] 0.011
[446] 0.011
[575] 0.011
[455] 0.011
[576] 0.011
[588] 0.011
[355] 0.011
[116] 0.011
[481] 0.011
[28] 0.011
[250] 0.011
[495] 0.011
[496] 0.011
[36] 0.011
[393] 0.011
[397] 0.011
[67] 0.011
[174] 0.011
[192] 0.011
[94] 0.011
[907] 0.0111
[918] 0.0111
[4] 0.0111
[940] 0.0111
[716] 0.0111
[741] 0.0111
[991] 0.0111
[634] 0.0111
[658] 0.0111
[201] 0.0111
[692] 0.0111
[572] 0.0111
[454] 0.0111
[346] 0.0111
[242] 0.0111
[246] 0.0111
[247] 0.0111
[373] 0.0111
[151] 0.0111
[199] 0.0111
[901] 0.0111
[919] 0.0112
[818] 0.0112
[719] 0.0112
[618] 0.0112
[524] 0.0112
[212] 0.0112
[478] 0.0112
[120] 0.0112
[147] 0.0112
[55] 0.0112
[841] 0.0113
[881] 0.0113
[408] 0.0113
[792] 0.0113
[682] 0.0113
[562] 0.0113
[451] 0.0113
[574] 0.0113
[341] 0.0113
[141] 0.0113
[275] 0.0113
[51] 0.0113
[56] 0.0113
[65] 0.0113
[938] 0.0114
[855] 0.0114
[614] 0.0114
[637] 0.0114
[210] 0.0114
[17] 0.0114
[376] 0.0114
[387] 0.0114
[41] 0.0114
[178] 0.0114
[86] 0.0114
[905] 0.0114
[948] 0.0115
[236] 0.0115
[358] 0.0115
[13] 0.0115
[491] 0.0115
[40] 0.0115
[76] 0.0115
[182] 0.0115
[927] 0.0116
[602] 0.0116
[732] 0.0116
[613] 0.0116
[856] 0.0116
[503] 0.0116
[228] 0.0116
[233] 0.0116
[244] 0.0116
[499] 0.0116
[277] 0.0116
[187] 0.0116
[837] 0.0117
[723] 0.0117
[850] 0.0117
[527] 0.0117
[799] 0.0117
[571] 0.0117
[696] 0.0117
[226] 0.0117
[591] 0.0117
[18] 0.0117
[59] 0.0117
[928] 0.0118
[701] 0.0118
[956] 0.0118
[601] 0.0118
[612] 0.0118
[740] 0.0118
[504] 0.0118
[749] 0.0118
[630] 0.0118
[787] 0.0118
[428] 0.0118
[338] 0.0118
[112] 0.0118
[77] 0.0118
[810] 0.0119
[872] 0.0119
[780] 0.0119
[661] 0.0119
[202] 0.0119
[456] 0.0119
[132] 0.0119
[384] 0.0119
[809] 0.012
[959] 0.012
[840] 0.012
[879] 0.012
[647] 0.012
[409] 0.012
[531] 0.012
[417] 0.012
[790] 0.012
[558] 0.012
[560] 0.012
[695] 0.012
[348] 0.012
[476] 0.012
[235] 0.012
[263] 0.012
[71] 0.012
[198] 0.012
[715] 0.0121
[506] 0.0121
[649] 0.0121
[791] 0.0121
[570] 0.0121
[332] 0.0121
[109] 0.0121
[276] 0.0121
[297] 0.0121
[812] 0.0122
[861] 0.0122
[865] 0.0122
[887] 0.0122
[300] 0.0122
[673] 0.0122
[243] 0.0122
[398] 0.0122
[61] 0.0122
[821] 0.0123
[944] 0.0123
[979] 0.0123
[867] 0.0123
[995] 0.0123
[514] 0.0123
[890] 0.0123
[466] 0.0123
[473] 0.0123
[78] 0.0123
[908] 0.0124
[655] 0.0124
[660] 0.0124
[783] 0.0124
[314] 0.0124
[452] 0.0124
[335] 0.0124
[87] 0.0124
[619] 0.0125
[305] 0.0125
[573] 0.0125
[484] 0.0125
[133] 0.0125
[47] 0.0125
[89] 0.0125
[406] 0.0126
[798] 0.0126
[453] 0.0126
[255] 0.0126
[378] 0.0126
[545] 0.0127
[43] 0.0127
[729] 0.0128
[777] 0.0128
[465] 0.0128
[468] 0.0128
[252] 0.0128
[826] 0.0129
[746] 0.0129
[431] 0.0129
[225] 0.0129
[32] 0.0129
[803] 0.013
[874] 0.013
[251] 0.013
[142] 0.013
[386] 0.013
[942] 0.0131
[974] 0.0131
[622] 0.0131
[645] 0.0131
[705] 0.0133
[851] 0.0133
[52] 0.0133
[814] 0.0134
[955] 0.0134
[852] 0.0134
[371] 0.0134
[652] 0.0135
[354] 0.0135
[871] 0.0137
[403] 0.0137
[693] 0.0137
[624] 0.0138
[990] 0.0139
[464] 0.0139
[441] 0.0141
[873] 0.0142
[644] 0.0142
[657] 0.0142
[683] 0.0143
[356] 0.0144
FPTree Processing Execution time: 1.833
java A1_G6_t2 ./database/T10_N100_D1K_Corr5.csv 0.01
[44, 88] 0.01
[93, 88] 0.01
[14, 88] 0.01
[9, 88] 0.01
[65, 88] 0.01
[23, 88] 0.01
[75, 88] 0.01
[91, 89] 0.01
[95, 89] 0.01
[11, 89] 0.01
[58, 89] 0.01
[8, 89] 0.01
[61, 89] 0.01
[34, 89] 0.01
[80, 89] 0.01
[42, 89] 0.01
[22, 90] 0.01
[23, 90] 0.01
[68, 90] 0.01
[34, 90] 0.01
[29, 91] 0.01
[71, 91] 0.01
[79, 91] 0.01
[87, 91] 0.01
[32, 92] 0.01
[51, 93] 0.01
[10, 93] 0.01
[54, 93] 0.01
[4, 93] 0.01
[63, 93] 0.01
[68, 93] 0.01
[71, 93] 0.01
[73, 93] 0.01
[49, 94] 0.01
[15, 94] 0.01
[20, 94] 0.01
[26, 94] 0.01
[72, 94] 0.01
[75, 94] 0.01
[79, 94] 0.01
[37, 94] 0.01
[15, 96] 0.01
[17, 96] 0.01
[1, 96] 0.01
[6, 96] 0.01
[45, 96] 0.01
[47, 96] 0.01
[67, 96] 0.01
[68, 96] 0.01
[74, 96] 0.01
[79, 96] 0.01
[91, 97] 0.01
[93, 97] 0.01
[94, 97] 0.01
[50, 97] 0.01
[95, 97] 0.01
[18, 97] 0.01
[9, 97] 0.01
[66, 97] 0.01
[67, 97] 0.01
[69, 97] 0.01
[27, 97] 0.01
[32, 97] 0.01
[77, 97] 0.01
[39, 97] 0.01
[83, 97] 0.01
[91, 98] 0.01
[18, 98] 0.01
[62, 98] 0.01
[68, 98] 0.01
[74, 98] 0.01
[31, 98] 0.01
[44, 11] 0.01
[50, 11] 0.01
[57, 11] 0.01
[13, 11] 0.01
[61, 11] 0.01
[62, 11] 0.01
[29, 11] 0.01
[95, 99] 0.01
[14, 99] 0.01
[19, 99] 0.01
[63, 99] 0.01
[20, 99] 0.01
[21, 99] 0.01
[27, 99] 0.01
[70, 99] 0.01
[75, 99] 0.01
[33, 99] 0.01
[43, 99] 0.01
[44, 14] 0.01
[50, 14] 0.01
[13, 14] 0.01
[9, 14] 0.01
[92, 16] 0.01
[95, 16] 0.01
[13, 16] 0.01
[20, 16] 0.01
[75, 16] 0.01
[32, 16] 0.01
[37, 16] 0.01
[81, 16] 0.01
[47, 17] 0.01
[15, 17] 0.01
[5, 17] 0.01
[81, 17] 0.01
[63, 17] 0.01
[12, 18] 0.01
[10, 18] 0.01
[44, 19] 0.01
[91, 19] 0.01
[95, 19] 0.01
[54, 19] 0.01
[55, 19] 0.01
[59, 19] 0.01
[1, 19] 0.01
[4, 19] 0.01
[74, 19] 0.01
[66, 1] 0.01
[29, 1] 0.01
[42, 1] 0.01
[55, 2] 0.01
[15, 2] 0.01
[95, 2] 0.01
[11, 3] 0.01
[19, 3] 0.01
[2, 3] 0.01
[28, 3] 0.01
[42, 3] 0.01
[45, 3] 0.01
[64, 3] 0.01
[68, 3] 0.01
[69, 3] 0.01
[79, 3] 0.01
[81, 3] 0.01
[85, 3] 0.01
[74, 4] 0.01
[13, 5] 0.01
[47, 5] 0.01
[4, 5] 0.01
[55, 6] 0.01
[59, 6] 0.01
[16, 6] 0.01
[2, 6] 0.01
[65, 6] 0.01
[23, 6] 0.01
[27, 6] 0.01
[33, 6] 0.01
[37, 6] 0.01
[66, 8] 0.01
[47, 8] 0.01
[71, 8] 0.01
[92, 9] 0.01
[75, 9] 0.01
[57, 9] 0.01
[2, 9] 0.01
[4, 9] 0.01
[44, 20] 0.01
[18, 20] 0.01
[46, 21] 0.01
[95, 21] 0.01
[12, 21] 0.01
[17, 21] 0.01
[65, 21] 0.01
[22, 21] 0.01
[28, 21] 0.01
[75, 21] 0.01
[31, 21] 0.01
[87, 21] 0.01
[49, 22] 0.01
[4, 22] 0.01
[29, 70, 22] 0.01
[73, 22] 0.01
[33, 22] 0.01
[46, 23] 0.01
[50, 23] 0.01
[1, 23] 0.01
[20, 23] 0.01
[44, 24] 0.01
[92, 24] 0.01
[95, 24] 0.01
[57, 24] 0.01
[55, 9, 24] 0.01
[63, 24] 0.01
[64, 24] 0.01
[22, 24] 0.01
[23, 24] 0.01
[69, 24] 0.01
[29, 24] 0.01
[79, 24] 0.01
[36, 24] 0.01
[84, 24] 0.01
[44, 25] 0.01
[92, 25] 0.01
[2, 25] 0.01
[4, 25] 0.01
[9, 26] 0.01
[20, 26] 0.01
[44, 27] 0.01
[71, 27] 0.01
[15, 27] 0.01
[20, 27] 0.01
[44, 28] 0.01
[46, 28] 0.01
[71, 28] 0.01
[12, 28] 0.01
[80, 28] 0.01
[87, 28] 0.01
[66, 29] 0.01
[89, 30] 0.01
[48, 30] 0.01
[50, 30] 0.01
[98, 30] 0.01
[99, 30] 0.01
[13, 30] 0.01
[17, 30] 0.01
[24, 30] 0.01
[27, 30] 0.01
[28, 30] 0.01
[70, 30] 0.01
[71, 30] 0.01
[82, 30] 0.01
[84, 30] 0.01
[42, 30] 0.01
[43, 30] 0.01
[17, 31] 0.01
[2, 31] 0.01
[62, 31] 0.01
[65, 31] 0.01
[72, 31] 0.01
[33, 31] 0.01
[34, 31] 0.01
[37, 31] 0.01
[79, 33] 0.01
[5, 33] 0.01
[9, 33] 0.01
[46, 34] 0.01
[47, 34] 0.01
[33, 34] 0.01
[5, 34] 0.01
[9, 34] 0.01
[42, 34] 0.01
[15, 35] 0.01
[19, 35] 0.01
[61, 35] 0.01
[65, 35] 0.01
[25, 35] 0.01
[73, 35] 0.01
[31, 35] 0.01
[83, 35] 0.01
[84, 35] 0.01
[44, 36] 0.01
[93, 36] 0.01
[14, 36] 0.01
[9, 36] 0.01
[75, 36] 0.01
[87, 36] 0.01
[66, 37] 0.01
[46, 37] 0.01
[91, 37] 0.01
[92, 37] 0.01
[75, 37] 0.01
[13, 37] 0.01
[2, 37] 0.01
[81, 37] 0.01
[61, 37] 0.01
[54, 38] 0.01
[59, 38] 0.01
[4, 38] 0.01
[8, 38] 0.01
[75, 38] 0.01
[77, 38] 0.01
[87, 38] 0.01
[10, 39] 0.01
[57, 39] 0.01
[20, 39] 0.01
[67, 39] 0.01
[71, 39] 0.01
[75, 39] 0.01
[37, 39] 0.01
[81, 39] 0.01
[83, 39] 0.01
[91, 40] 0.01
[17, 40] 0.01
[1, 40] 0.01
[61, 40] 0.01
[28, 40] 0.01
[73, 40] 0.01
[77, 40] 0.01
[50, 41] 0.01
[1, 41] 0.01
[2, 41] 0.01
[9, 41] 0.01
[20, 41] 0.01
[65, 41] 0.01
[23, 41] 0.01
[27, 41] 0.01
[75, 41] 0.01
[79, 41] 0.01
[37, 41] 0.01
[57, 42] 0.01
[11, 43] 0.01
[57, 43] 0.01
[65, 43] 0.01
[87, 43] 0.01
[75, 44] 0.01
[32, 44] 0.01
[92, 45] 0.01
[55, 45] 0.01
[57, 45] 0.01
[16, 45] 0.01
[74, 45] 0.01
[33, 45] 0.01
[79, 45] 0.01
[87, 45] 0.01
[57, 46] 0.01
[15, 46] 0.01
[55, 47] 0.01
[45, 48] 0.01
[7, 46, 48] 0.01
[47, 48] 0.01
[90, 48] 0.01
[18, 48] 0.01
[4, 48] 0.01
[73, 48] 0.01
[33, 48] 0.01
[36, 48] 0.01
[37, 48] 0.01
[26, 49] 0.01
[33, 49] 0.01
[32, 50] 0.01
[18, 50] 0.01
[61, 50] 0.01
[95, 51] 0.01
[18, 51] 0.01
[44, 52] 0.01
[12, 52] 0.01
[67, 52] 0.01
[26, 52] 0.01
[75, 52] 0.01
[32, 52] 0.01
[85, 52] 0.01
[97, 53] 0.01
[1, 53] 0.01
[28, 53] 0.01
[55, 53] 0.01
[66, 53] 0.01
[47, 54] 0.01
[91, 54] 0.01
[1, 54] 0.01
[23, 54] 0.01
[32, 54] 0.01
[95, 56] 0.01
[62, 56] 0.01
[65, 56] 0.01
[66, 56] 0.01
[68, 56] 0.01
[81, 56] 0.01
[42, 56] 0.01
[18, 57] 0.01
[46, 58] 0.01
[92, 58] 0.01
[14, 58] 0.01
[18, 58] 0.01
[4, 58] 0.01
[62, 58] 0.01
[34, 58] 0.01
[83, 58] 0.01
[93, 59] 0.01
[57, 59] 0.01
[15, 59] 0.01
[17, 59] 0.01
[1, 59] 0.01
[5, 59] 0.01
[9, 59] 0.01
[61, 59] 0.01
[62, 59] 0.01
[20, 59] 0.01
[81, 59] 0.01
[41, 59] 0.01
[43, 59] 0.01
[55, 60] 0.01
[12, 60] 0.01
[13, 60] 0.01
[17, 60] 0.01
[2, 60] 0.01
[87, 60] 0.01
[92, 62] 0.01
[10, 62] 0.01
[5, 62] 0.01
[7, 62] 0.01
[25, 62] 0.01
[26, 62] 0.01
[73, 62] 0.01
[93, 64] 0.01
[11, 64] 0.01
[15, 64] 0.01
[66, 64] 0.01
[25, 64] 0.01
[74, 64] 0.01
[75, 64] 0.01
[83, 64] 0.01
[10, 65] 0.01
[13, 65] 0.01
[17, 65] 0.01
[63, 65] 0.01
[75, 65] 0.01
[33, 65] 0.01
[80, 65] 0.01
[42, 65] 0.01
[46, 67] 0.01
[51, 67] 0.01
[99, 67] 0.01
[58, 67] 0.01
[5, 67] 0.01
[6, 67] 0.01
[63, 67] 0.01
[27, 67] 0.01
[28, 67] 0.01
[32, 67] 0.01
[42, 67] 0.01
[94, 69] 0.01
[9, 69] 0.01
[63, 69] 0.01
[21, 69] 0.01
[42, 69] 0.01
[15, 44, 70] 0.01
[91, 70] 0.01
[9, 70] 0.01
[68, 70] 0.01
[73, 70] 0.01
[4, 71] 0.01
[63, 71] 0.01
[75, 72] 0.01
[18, 72] 0.01
[63, 72] 0.01
[33, 73] 0.01
[2, 73] 0.01
[7, 73] 0.01
[8, 73] 0.01
[61, 74] 0.01
[55, 75] 0.01
[12, 75] 0.01
[61, 75] 0.01
[63, 75] 0.01
[46, 76] 0.01
[51, 76] 0.01
[99, 76] 0.01
[14, 76] 0.01
[16, 76] 0.01
[1, 76] 0.01
[9, 76] 0.01
[63, 76] 0.01
[79, 76] 0.01
[55, 77] 0.01
[12, 77] 0.01
[1, 77] 0.01
[63, 77] 0.01
[65, 77] 0.01
[71, 77] 0.01
[34, 77] 0.01
[47, 78] 0.01
[95, 78] 0.01
[17, 78] 0.01
[8, 78] 0.01
[63, 78] 0.01
[23, 78] 0.01
[25, 78] 0.01
[28, 78] 0.01
[34, 78] 0.01
[84, 78] 0.01
[42, 78] 0.01
[50, 100] 0.01
[25, 100] 0.01
[71, 100] 0.01
[75, 100] 0.01
[34, 100] 0.01
[80, 100] 0.01
[83, 100] 0.01
[55, 80] 0.01
[47, 80] 0.01
[1, 81] 0.01
[2, 81] 0.01
[5, 81] 0.01
[88, 82] 0.01
[46, 82] 0.01
[49, 82] 0.01
[92, 82] 0.01
[93, 82] 0.01
[97, 82] 0.01
[55, 82] 0.01
[64, 82] 0.01
[65, 82] 0.01
[72, 82] 0.01
[35, 82] 0.01
[87, 82] 0.01
[91, 83] 0.01
[50, 83] 0.01
[34, 83] 0.01
[15, 83] 0.01
[2, 83] 0.01
[5, 83] 0.01
[49, 84] 0.01
[93, 84] 0.01
[51, 84] 0.01
[23, 84] 0.01
[28, 84] 0.01
[80, 84] 0.01
[94, 85] 0.01
[51, 85] 0.01
[55, 85] 0.01
[57, 85] 0.01
[1, 85] 0.01
[63, 85] 0.01
[21, 85] 0.01
[22, 85] 0.01
[26, 85] 0.01
[78, 85] 0.01
[83, 85] 0.01
[88, 86] 0.01
[47, 86] 0.01
[99, 86] 0.01
[13, 86] 0.01
[57, 86] 0.01
[7, 86] 0.01
[8, 86] 0.01
[22, 86] 0.01
[70, 86] 0.01
[32, 86] 0.01
[100, 86] 0.01
[41, 86] 0.01
[44, 87] 0.01
[47, 87] 0.01
[91, 88] 0.011
[12, 88] 0.011
[13, 88] 0.011
[2, 88] 0.011
[74, 88] 0.011
[43, 88] 0.011
[88, 89] 0.011
[49, 89] 0.011
[90, 89] 0.011
[54, 89] 0.011
[29, 89] 0.011
[35, 89] 0.011
[44, 90] 0.011
[2, 90] 0.011
[9, 90] 0.011
[73, 90] 0.011
[31, 90] 0.011
[80, 90] 0.011
[42, 90] 0.011
[43, 90] 0.011
[87, 90] 0.011
[66, 91] 0.011
[18, 91] 0.011
[61, 91] 0.011
[66, 92] 0.011
[55, 92] 0.011
[10, 92] 0.011
[91, 93] 0.011
[5, 93] 0.011
[20, 93] 0.011
[32, 93] 0.011
[34, 93] 0.011
[80, 93] 0.011
[87, 93] 0.011
[47, 94] 0.011
[19, 94] 0.011
[1, 94] 0.011
[8, 94] 0.011
[63, 94] 0.011
[28, 94] 0.011
[29, 94] 0.011
[10, 96] 0.011
[12, 96] 0.011
[24, 96] 0.011
[43, 96] 0.011
[55, 96] 0.011
[78, 96] 0.011
[46, 97] 0.011
[65, 97] 0.011
[23, 97] 0.011
[68, 97] 0.011
[73, 97] 0.011
[80, 97] 0.011
[44, 98] 0.011
[51, 98] 0.011
[58, 98] 0.011
[15, 98] 0.011
[16, 98] 0.011
[2, 98] 0.011
[67, 98] 0.011
[24, 98] 0.011
[35, 98] 0.011
[80, 98] 0.011
[93, 11] 0.011
[51, 11] 0.011
[71, 11] 0.011
[34, 11] 0.011
[79, 11] 0.011
[37, 11] 0.011
[93, 99] 0.011
[51, 99] 0.011
[54, 99] 0.011
[15, 99] 0.011
[1, 99] 0.011
[2, 99] 0.011
[61, 99] 0.011
[68, 99] 0.011
[28, 99] 0.011
[37, 99] 0.011
[12, 13] 0.011
[10, 13] 0.011
[49, 14] 0.011
[93, 14] 0.011
[94, 14] 0.011
[11, 14] 0.011
[57, 14] 0.011
[59, 14] 0.011
[65, 14] 0.011
[68, 14] 0.011
[70, 14] 0.011
[79, 14] 0.011
[87, 14] 0.011
[66, 15] 0.011
[71, 15] 0.011
[11, 16] 0.011
[8, 16] 0.011
[9, 16] 0.011
[63, 16] 0.011
[23, 16] 0.011
[27, 16] 0.011
[73, 16] 0.011
[74, 16] 0.011
[66, 17] 0.011
[55, 17] 0.011
[79, 17] 0.011
[80, 17] 0.011
[42, 17] 0.011
[47, 19] 0.011
[61, 19] 0.011
[71, 19] 0.011
[72, 19] 0.011
[32, 19] 0.011
[71, 1] 0.011
[75, 1] 0.011
[79, 1] 0.011
[5, 1] 0.011
[61, 1] 0.011
[66, 2] 0.011
[79, 2] 0.011
[47, 2] 0.011
[18, 2] 0.011
[95, 3] 0.011
[97, 3] 0.011
[4, 3] 0.011
[5, 3] 0.011
[24, 3] 0.011
[35, 3] 0.011
[55, 3] 0.011
[78, 3] 0.011
[83, 3] 0.011
[15, 5] 0.011
[80, 5] 0.011
[44, 6] 0.011
